1.006000000000000000e+03
1.076000000000000000e+03
1.121000000000000000e+03
1.140000000000000000e+03
1.155000000000000000e+03
6.132000000000000000e+03
6.133000000000000000e+03
1.865600000000000000e+04
1.865800000000000000e+04
1.905200000000000000e+04
1.905400000000000000e+04
2.191600000000000000e+04
2.191700000000000000e+04
2.494200000000000000e+04
2.494300000000000000e+04
2.995200000000000000e+04
2.995400000000000000e+04
3.942100000000000000e+04
3.942300000000000000e+04
4.306100000000000000e+04
4.306200000000000000e+04
4.874300000000000000e+04
4.874400000000000000e+04
5.282200000000000000e+04
5.282300000000000000e+04
5.282400000000000000e+04
5.342900000000000000e+04
5.343000000000000000e+04
5.343200000000000000e+04
6.199500000000000000e+04
6.199800000000000000e+04
6.237100000000000000e+04
6.237300000000000000e+04
6.274500000000000000e+04
6.475700000000000000e+04
6.475800000000000000e+04
6.976400000000000000e+04
6.980100000000000000e+04
6.982000000000000000e+04
6.982100000000000000e+04
7.533100000000000000e+04
7.591600000000000000e+04
7.692100000000000000e+04
7.692200000000000000e+04
7.692300000000000000e+04
7.692400000000000000e+04
7.694100000000000000e+04
7.694300000000000000e+04
8.226300000000000000e+04
8.230300000000000000e+04
8.234100000000000000e+04
8.237300000000000000e+04
9.334600000000000000e+04
9.334700000000000000e+04
1.076830000000000000e+05
1.108310000000000000e+05
1.108710000000000000e+05
1.205850000000000000e+05
1.297640000000000000e+05
1.297650000000000000e+05
1.398590000000000000e+05
1.398600000000000000e+05
1.403560000000000000e+05
1.403570000000000000e+05
1.447940000000000000e+05
1.447950000000000000e+05
1.747370000000000000e+05
1.747380000000000000e+05
1.767340000000000000e+05
1.767350000000000000e+05
1.794950000000000000e+05
1.794960000000000000e+05
2.049690000000000000e+05
2.049700000000000000e+05
2.059010000000000000e+05
2.059040000000000000e+05
2.143310000000000000e+05
2.143320000000000000e+05
2.167130000000000000e+05
2.262530000000000000e+05
2.262540000000000000e+05
2.288920000000000000e+05
2.288930000000000000e+05
2.289020000000000000e+05
2.289150000000000000e+05
2.289170000000000000e+05
2.289190000000000000e+05
2.440420000000000000e+05
2.440430000000000000e+05
